PROFILE_ID,TYPE,REAC_EXTRACTION_DATE,ID_POST
1282576428471546,LIKE,2016-10-26 14:25:00,232821613450342_1033700030029159
1805917913001247,LIKE,2016-10-26 14:25:00,232821613450342_1033700030029159
1163118067109440,LIKE,2016-10-26 14:25:00,232821613450342_1033700030029159
10208712926278349,LIKE,2016-10-26 14:25:00,232821613450342_1033700030029159
1498983566795507,LIKE,2016-10-26 14:25:00,232821613450342_1033700030029159
10208158708389365,LIKE,2016-10-26 14:25:00,232821613450342_1033700030029159
1120119148064416,LIKE,2016-10-26 14:25:00,232821613450342_1033700030029159
324431054596942,LIKE,2016-10-26 14:25:00,232821613450342_1033700030029159
1166687226783693,LIKE,2016-10-26 14:25:00,232821613450342_1033700030029159
10208494295706699,LIKE,2016-10-26 14:25:00,232821613450342_1033700030029159
1256460077709455,LIKE,2016-10-26 14:25:00,232821613450342_1033700030029159
1352911511394901,LIKE,2016-10-26 14:25:00,232821613450342_1033700030029159
1279244075439646,LIKE,2016-10-26 14:25:00,232821613450342_1033700030029159
1204993272919683,LIKE,2016-10-26 14:25:00,232821613450342_1033700030029159
10210634897498272,LIKE,2016-10-26 14:25:00,232821613450342_1033700030029159
1285851088121488,LIKE,2016-10-26 14:25:00,232821613450342_1033700030029159
1552962698048374,LIKE,2016-10-26 14:25:00,232821613450342_1033700030029159
10207423337963747,LIKE,2016-10-26 14:25:00,232821613450342_1033700030029159
10208973893002679,LIKE,2016-10-26 14:25:00,232821613450342_1033700030029159
10205431180819058,LIKE,2016-10-26 14:25:00,232821613450342_1023610424371453
792770357531407,LIKE,2016-10-26 14:25:00,232821613450342_1023610424371453
10208044289006602,LIKE,2016-10-26 14:25:00,232821613450342_1023610424371453
693065714177235,LIKE,2016-10-26 14:25:00,232821613450342_1023610424371453
403871993334425,LIKE,2016-10-26 14:25:00,232821613450342_1023610424371453
10210792238903050,LIKE,2016-10-26 14:25:00,232821613450342_1023610424371453
1768566820073380,LIKE,2016-10-26 14:25:00,232821613450342_1023610424371453
1805917913001247,LIKE,2016-10-26 14:25:00,232821613450342_1023610424371453
1498983566795507,LIKE,2016-10-26 14:25:00,232821613450342_1023610424371453
10210634897498272,LIKE,2016-10-26 14:25:00,232821613450342_1023610424371453
10207423337963747,LIKE,2016-10-26 14:25:00,232821613450342_1023610424371453
1552962698048374,LIKE,2016-10-26 14:25:00,232821613450342_1023610424371453
10155367851959046,LIKE,2016-10-26 14:25:00,232821613450342_1023610424371453
324431054596942,LIKE,2016-10-26 14:25:00,232821613450342_1023610424371453
1285851088121488,LIKE,2016-10-26 14:25:00,232821613450342_1023610424371453
10209508607134365,LIKE,2016-10-26 14:25:00,232821613450342_1023610424371453
10211137789066281,LIKE,2016-10-26 14:25:00,232821613450342_1023610424371453
1295083780515693,LIKE,2016-10-26 14:25:00,232821613450342_1021831964549299
10205970293447441,ANGRY,2016-10-26 14:25:00,232821613450342_1021831964549299
1805917913001247,LIKE,2016-10-26 14:25:00,232821613450342_1021831964549299
10154676997604438,LIKE,2016-10-26 14:25:00,232821613450342_1021831964549299
1172979446126463,LIKE,2016-10-26 14:25:00,232821613450342_1021831964549299
10210570036624344,LIKE,2016-10-26 14:25:00,232821613450342_1021831964549299
1552962698048374,LIKE,2016-10-26 14:25:00,232821613450342_1021831964549299
1346013592089464,LIKE,2016-10-26 14:25:00,232821613450342_1021831964549299
10208494295706699,LIKE,2016-10-26 14:25:00,232821613450342_1021831964549299
10210634897498272,LIKE,2016-10-26 14:25:00,232821613450342_1021831964549299
1204993272919683,LIKE,2016-10-26 14:25:00,232821613450342_1021831964549299
10154201224673822,LIKE,2016-10-26 14:25:00,232821613450342_1021831964549299
10210680784885098,LIKE,2016-10-26 14:25:00,232821613450342_1021831964549299
10207423337963747,LIKE,2016-10-26 14:25:00,232821613450342_1021831964549299
1279244075439646,LIKE,2016-10-26 14:25:00,232821613450342_1021831964549299
10210442579122431,LIKE,2016-10-26 14:25:00,232821613450342_1021831964549299
1166687226783693,LIKE,2016-10-26 14:25:00,232821613450342_1021831964549299
693065714177235,LIKE,2016-10-26 14:25:00,232821613450342_1020317308034098
1213727938706803,LIKE,2016-10-26 14:25:00,232821613450342_1020317308034098
1163118067109440,LIKE,2016-10-26 14:25:00,232821613450342_1020317308034098
1123564017751844,LIKE,2016-10-26 14:25:00,232821613450342_1020317308034098
10209320095072160,LIKE,2016-10-26 14:25:00,232821613450342_1020317308034098
1147059052041904,LIKE,2016-10-26 14:25:00,232821613450342_1020317308034098
1798853443720042,LIKE,2016-10-26 14:25:00,232821613450342_1020317308034098
10208494295706699,LIKE,2016-10-26 14:25:00,232821613450342_1020317308034098
10208973893002679,LIKE,2016-10-26 14:25:00,232821613450342_1020317308034098
1166687226783693,LIKE,2016-10-26 14:25:00,232821613450342_1020317308034098
856319454500443,LIKE,2016-10-26 14:25:00,232821613450342_1020317308034098
10209381668092923,LIKE,2016-10-26 14:25:00,232821613450342_1020317308034098
10207765279392821,LIKE,2016-10-26 14:25:00,232821613450342_1020317308034098
10153751824641184,LIKE,2016-10-26 14:25:00,232821613450342_1020317308034098
565654530296999,LIKE,2016-10-26 14:25:00,232821613450342_1020317308034098
10210634897498272,LIKE,2016-10-26 14:25:00,232821613450342_1020317308034098
10211137789066281,LOVE,2016-10-26 14:25:00,232821613450342_1020317308034098
1767321980169047,LIKE,2016-10-26 14:25:00,232821613450342_1020317308034098
1141636845871706,LIKE,2016-10-26 14:25:00,232821613450342_1020317308034098
1268111883261515,LIKE,2016-10-26 14:25:00,232821613450342_1020317308034098
1200726213328659,LIKE,2016-10-26 14:25:00,232821613450342_1020317308034098
10210700314572875,LIKE,2016-10-26 14:25:00,232821613450342_1020317308034098
1552962698048374,LIKE,2016-10-26 14:25:00,232821613450342_1020317308034098
693065714177235,LIKE,2016-10-26 14:25:00,232821613450342_1016653635067132
10210634897498272,LIKE,2016-10-26 14:25:00,232821613450342_1016653635067132
1166687226783693,LIKE,2016-10-26 14:25:00,232821613450342_1016653635067132
10155367851959046,LIKE,2016-10-26 14:25:00,232821613450342_1016653635067132
1498983566795507,LIKE,2016-10-26 14:25:00,232821613450342_1016653635067132
856319454500443,LIKE,2016-10-26 14:25:00,232821613450342_1016653635067132
10208494295706699,LIKE,2016-10-26 14:25:00,232821613450342_1016653635067132
693065714177235,LIKE,2016-10-26 14:25:00,232821613450342_1016187445113751
10209176475582484,LIKE,2016-10-26 14:25:00,232821613450342_1016187445113751
1290362851008061,LIKE,2016-10-26 14:25:00,232821613450342_1016187445113751
1270567172964683,LIKE,2016-10-26 14:25:00,232821613450342_1016187445113751
252133375166088,LIKE,2016-10-26 14:25:00,232821613450342_1016187445113751
10209086925559312,LIKE,2016-10-26 14:25:00,232821613450342_1016187445113751
10155367851959046,LIKE,2016-10-26 14:25:00,232821613450342_1016187445113751
645864878916792,LIKE,2016-10-26 14:25:00,232821613450342_1016187445113751
10208494295706699,LIKE,2016-10-26 14:25:00,232821613450342_1016187445113751
1190672537694270,LIKE,2016-10-26 14:25:00,232821613450342_1016187445113751
1279244075439646,LIKE,2016-10-26 14:25:00,232821613450342_1016187445113751
1498983566795507,LIKE,2016-10-26 14:25:00,232821613450342_1016187445113751
10211005881613935,LIKE,2016-10-26 14:25:00,232821613450342_1016187445113751
10211111837731027,LIKE,2016-10-26 14:25:00,232821613450342_1016187445113751
10210672222549100,LIKE,2016-10-26 14:25:00,232821613450342_1016187445113751
10210634897498272,LIKE,2016-10-26 14:25:00,232821613450342_1016187445113751
693065714177235,LIKE,2016-10-26 14:25:00,232821613450342_1013715225360973
10205772469909792,LIKE,2016-10-26 14:25:00,232821613450342_1013715225360973
1195368730506832,LIKE,2016-10-26 14:25:00,232821613450342_1013715225360973
10154061465581696,LIKE,2016-10-26 14:25:00,232821613450342_1013715225360973
10210634897498272,LIKE,2016-10-26 14:25:00,232821613450342_1013715225360973
10153751824641184,LIKE,2016-10-26 14:25:00,232821613450342_1013715225360973
860009707434459,LIKE,2016-10-26 14:25:00,232821613450342_1013715225360973
693065714177235,LOVE,2016-10-26 14:25:00,232821613450342_1013550592044103
10210634897498272,LIKE,2016-10-26 14:25:00,232821613450342_1013550592044103
693065714177235,LIKE,2016-10-26 14:25:00,232821613450342_1013036965428799
10210672222549100,LIKE,2016-10-26 14:25:00,232821613450342_1013036965428799
10210478077135482,ANGRY,2016-10-26 14:25:00,232821613450342_1013036965428799
10208494295706699,LOVE,2016-10-26 14:25:00,232821613450342_1013036965428799
10154607010829085,ANGRY,2016-10-26 14:25:00,232821613450342_1013036965428799
10210634897498272,LIKE,2016-10-26 14:25:00,232821613450342_1013036965428799
1213201232051881,LIKE,2016-10-26 14:25:00,232821613450342_1013019845430511
10210751434930430,LIKE,2016-10-26 14:25:00,232821613450342_1013019845430511
10208494295706699,LIKE,2016-10-26 14:25:00,232821613450342_1013019845430511
10207765279392821,LIKE,2016-10-26 14:25:00,232821613450342_1013019845430511
1129385603775935,LIKE,2016-10-26 14:25:00,232821613450342_1013019845430511
10205830381477122,LIKE,2016-10-26 14:25:00,232821613450342_1013019845430511
1166687226783693,LIKE,2016-10-26 14:25:00,232821613450342_1013019845430511
10208712926278349,LIKE,2016-10-26 14:25:00,232821613450342_1013019845430511
10210792238903050,LIKE,2016-10-26 14:25:00,232821613450342_1013019845430511
1552962698048374,LIKE,2016-10-26 14:25:00,232821613450342_1013019845430511
1765269883736168,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
10207765279392821,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
1300910779951444,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
10210792238903050,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
10209898565793513,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
1163118067109440,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
888228434640723,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
1285851088121488,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
10210634897498272,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
1120119148064416,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
1190672537694270,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
10210442579122431,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
10205830381477122,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
1748723305407926,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
10205731330521688,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
748576718651927,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
1767321980169047,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
10153751824641184,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
1552962698048374,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
1166687226783693,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
889177787884308,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
10208929776099110,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
389318841457366,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
10209432257474700,LIKE,2016-10-26 14:25:00,232821613450342_1012559302143232
1163118067109440,LIKE,2016-10-26 14:25:00,232821613450342_1012056468860182
1279244075439646,LIKE,2016-10-26 14:25:00,232821613450342_1012056468860182
280694515664418,LIKE,2016-10-26 14:25:00,232821613450342_1012056468860182
1303489923009345,LIKE,2016-10-26 14:25:00,232821613450342_1012056468860182
675593625937372,LIKE,2016-10-26 14:25:00,232821613450342_1012056468860182
10207754807613552,LIKE,2016-10-26 14:25:00,232821613450342_1012056468860182
1120119148064416,LIKE,2016-10-26 14:25:00,232821613450342_1012056468860182
1190672537694270,LIKE,2016-10-26 14:25:00,232821613450342_1012056468860182
860009707434459,LIKE,2016-10-26 14:25:00,232821613450342_1012056468860182
10154676997604438,LIKE,2016-10-26 14:25:00,232821613450342_1012056468860182
10154397634135342,LIKE,2016-10-26 14:25:00,232821613450342_1012056468860182
10153804276581470,LIKE,2016-10-26 14:25:00,232821613450342_1012056468860182
10208707777043310,LIKE,2016-10-26 14:25:00,232821613450342_1012056468860182
10210634897498272,LIKE,2016-10-26 14:25:00,232821613450342_1012056468860182
1767321980169047,LIKE,2016-10-26 14:25:00,232821613450342_1012056468860182
10211119092315734,LIKE,2016-10-26 14:25:00,232821613450342_1012056468860182
10211136868608620,LIKE,2016-10-26 14:25:00,232821613450342_1012056468860182
10211249146683616,LIKE,2016-10-26 14:25:00,232821613450342_1012056468860182
10210971938645557,LIKE,2016-10-26 14:25:00,232821613450342_1012056468860182
10210442579122431,LIKE,2016-10-26 14:25:00,232821613450342_1012056468860182
10154282215643692,LIKE,2016-10-26 14:25:00,232821613450342_929133673819129
1402561009771885,LIKE,2016-10-26 14:25:00,232821613450342_929133673819129
10208929776099110,LIKE,2016-10-26 14:25:00,232821613450342_929133673819129
10208425968718796,LIKE,2016-10-26 14:25:00,232821613450342_929133673819129
10209520713207779,LIKE,2016-10-26 14:25:00,232821613450342_929133673819129
978818258870430,LIKE,2016-10-26 14:25:00,232821613450342_929133673819129
805798922857105,LIKE,2016-10-26 14:25:00,232821613450342_929133673819129
10211137789066281,LIKE,2016-10-26 14:25:00,232821613450342_929133673819129
10209918991640445,LIKE,2016-10-26 14:25:00,232821613450342_929133673819129
1767321980169047,LIKE,2016-10-26 14:25:00,232821613450342_929133673819129
1130331853686753,LIKE,2016-10-26 14:25:00,232821613450342_929133673819129
1412041282163166,LIKE,2016-10-26 14:25:00,232821613450342_929133673819129
10210406215262083,LIKE,2016-10-26 14:25:00,232821613450342_929133673819129
10211028489699351,LIKE,2016-10-26 14:25:00,232821613450342_929133673819129
1163118067109440,LIKE,2016-10-26 14:25:00,232821613450342_929133673819129
10208712926278349,LIKE,2016-10-26 14:25:00,232821613450342_929133673819129
1767375470190113,LIKE,2016-10-26 14:25:00,232821613450342_929133673819129
10210634897498272,LIKE,2016-10-26 14:25:00,232821613450342_929133673819129
1798853443720042,LIKE,2016-10-26 14:25:00,232821613450342_929133673819129
10207423337963747,LIKE,2016-10-26 14:25:00,232821613450342_929133673819129
978818258870430,LIKE,2016-10-26 14:25:00,232821613450342_926498530749310
10211137789066281,LIKE,2016-10-26 14:25:00,232821613450342_926498530749310
1163118067109440,LIKE,2016-10-26 14:25:00,232821613450342_926498530749310
981570075305019,LIKE,2016-10-26 14:25:00,232821613450342_926498530749310
10211070030450337,LIKE,2016-10-26 14:25:00,232821613450342_926498530749310
1130331853686753,LIKE,2016-10-26 14:25:00,232821613450342_926498530749310
1208468699176519,LIKE,2016-10-26 14:25:00,232821613450342_926498530749310
10209086925559312,LIKE,2016-10-26 14:25:00,232821613450342_926498530749310
10208707777043310,LIKE,2016-10-26 14:25:00,232821613450342_926498530749310
10211433544860752,LIKE,2016-10-26 14:25:00,232821613450342_926498530749310
10155367851959046,LIKE,2016-10-26 14:25:00,232821613450342_926498530749310
1798853443720042,LIKE,2016-10-26 14:25:00,232821613450342_926498530749310
1767375470190113,LIKE,2016-10-26 14:25:00,232821613450342_926498530749310
10207678036297623,LIKE,2016-10-26 14:25:00,232821613450342_926498530749310
10208425968718796,LIKE,2016-10-26 14:25:00,232821613450342_922743114458185
314194088961756,LIKE,2016-10-26 14:25:00,232821613450342_922743114458185
978818258870430,LIKE,2016-10-26 14:25:00,232821613450342_922743114458185
1285851088121488,LIKE,2016-10-26 14:25:00,232821613450342_922743114458185
1798853443720042,LIKE,2016-10-26 14:25:00,232821613450342_922743114458185
1498983566795507,LIKE,2016-10-26 14:25:00,232821613450342_922743114458185
1767375470190113,LIKE,2016-10-26 14:25:00,232821613450342_922743114458185
10209725964839865,LIKE,2016-10-26 14:25:00,232821613450342_922743114458185
10155367851959046,LIKE,2016-10-26 14:25:00,232821613450342_922743114458185
1163118067109440,LIKE,2016-10-26 14:25:00,232821613450342_922743114458185
978818258870430,LIKE,2016-10-26 14:25:00,232821613450342_922740714458425
10211137789066281,LIKE,2016-10-26 14:25:00,232821613450342_922740714458425
1798853443720042,LIKE,2016-10-26 14:25:00,232821613450342_922740714458425
10211070030450337,LIKE,2016-10-26 14:25:00,232821613450342_922740714458425
888228434640723,LIKE,2016-10-26 14:25:00,232821613450342_922740714458425
1130331853686753,LIKE,2016-10-26 14:25:00,232821613450342_922740714458425
1498983566795507,LIKE,2016-10-26 14:25:00,232821613450342_922740714458425
1767321980169047,LIKE,2016-10-26 14:25:00,232821613450342_922740714458425
1767375470190113,LIKE,2016-10-26 14:25:00,232821613450342_922740714458425
10155367851959046,LIKE,2016-10-26 14:25:00,232821613450342_922740714458425
10208707777043310,LIKE,2016-10-26 14:25:00,232821613450342_922740714458425
397096810414616,LIKE,2016-10-26 14:25:00,232821613450342_922740714458425
1163118067109440,LIKE,2016-10-26 14:25:00,232821613450342_922740714458425
1072492516120592,LIKE,2016-10-26 14:25:00,232821613450342_922740714458425
1637429763250632,LIKE,2016-10-26 14:25:00,232821613450342_920656611333502
10211137789066281,LIKE,2016-10-26 14:25:00,232821613450342_920656611333502
1798853443720042,LIKE,2016-10-26 14:25:00,232821613450342_920656611333502
10211070030450337,LIKE,2016-10-26 14:25:00,232821613450342_920656611333502
10154201224673822,LIKE,2016-10-26 14:25:00,232821613450342_920656611333502
1072492516120592,LIKE,2016-10-26 14:25:00,232821613450342_920656611333502
1767375470190113,LIKE,2016-10-26 14:25:00,232821613450342_920656611333502
1767321980169047,LIKE,2016-10-26 14:25:00,232821613450342_920656611333502
1498983566795507,LIKE,2016-10-26 14:25:00,232821613450342_920656611333502
1163118067109440,LIKE,2016-10-26 14:25:00,232821613450342_920656611333502
1336105239741519,LIKE,2016-10-26 14:25:00,232821613450342_919774108088419
1552962698048374,LIKE,2016-10-26 14:25:00,232821613450342_919774108088419
1637429763250632,LIKE,2016-10-26 14:25:00,232821613450342_919774108088419
10211137789066281,LIKE,2016-10-26 14:25:00,232821613450342_919774108088419
1767375470190113,LIKE,2016-10-26 14:25:00,232821613450342_919774108088419
10154676997604438,LIKE,2016-10-26 14:25:00,232821613450342_919774108088419
785081254968185,LIKE,2016-10-26 14:25:00,232821613450342_919774108088419
10210248074829020,LIKE,2016-10-26 14:25:00,232821613450342_919774108088419
1123564017751844,LIKE,2016-10-26 14:25:00,232821613450342_919774108088419
10154201224673822,LIKE,2016-10-26 14:25:00,232821613450342_919774108088419
860009707434459,LIKE,2016-10-26 14:25:00,232821613450342_919774108088419
10154703654539901,LIKE,2016-10-26 14:25:00,232821613450342_919774108088419
1163118067109440,LIKE,2016-10-26 14:25:00,232821613450342_919774108088419
10153767794446504,LIKE,2016-10-26 14:25:00,232821613450342_919774108088419
889177787884308,LIKE,2016-10-26 14:25:00,232821613450342_919774108088419
1767321980169047,LIKE,2016-10-26 14:25:00,232821613450342_919774108088419
1279244075439646,LIKE,2016-10-26 14:25:00,232821613450342_919774108088419
1802157756722402,LIKE,2016-10-26 14:25:00,232821613450342_919774108088419
1190672537694270,LIKE,2016-10-26 14:25:00,232821613450342_919774108088419
1798853443720042,LIKE,2016-10-26 14:25:00,232821613450342_917788768286953
1130331853686753,LIKE,2016-10-26 14:25:00,232821613450342_917788768286953
1489217417762210,LIKE,2016-10-26 14:25:00,232821613450342_917788768286953
1163118067109440,LIKE,2016-10-26 14:25:00,232821613450342_917788768286953
10155367851959046,LIKE,2016-10-26 14:25:00,232821613450342_917788768286953
1200726213328659,LIKE,2016-10-26 14:25:00,232821613450342_917788768286953
1163118067109440,LIKE,2016-10-26 14:25:00,232821613450342_917675904964906
1172979446126463,LIKE,2016-10-26 14:25:00,232821613450342_917675904964906
10155367851959046,LIKE,2016-10-26 14:25:00,232821613450342_917675904964906
1200726213328659,LIKE,2016-10-26 14:25:00,232821613450342_917675904964906
786019988143656,LIKE,2016-10-26 14:25:00,232821613450342_917675904964906
1767375470190113,LIKE,2016-10-26 14:25:00,232821613450342_917675904964906
565883893608719,LIKE,2016-10-26 14:25:00,232821613450342_917675904964906
10154397634135342,LIKE,2016-10-26 14:25:00,232821613450342_917675904964906
559804047549657,LIKE,2016-10-26 14:25:00,232821613450342_908117779254052
1130331853686753,LIKE,2016-10-26 14:25:00,232821613450342_908117779254052
10208707777043310,LIKE,2016-10-26 14:25:00,232821613450342_908117779254052
562451760593613,LIKE,2016-10-26 14:25:00,232821613450342_908117779254052
10155367851959046,LIKE,2016-10-26 14:25:00,232821613450342_908117779254052
1163118067109440,LIKE,2016-10-26 14:25:00,232821613450342_908117779254052
10154685342677628,LIKE,2016-10-26 14:25:00,232821613450342_908117779254052
1498983566795507,LIKE,2016-10-26 14:25:00,232821613450342_908117779254052
10211070030450337,LIKE,2016-10-26 14:25:00,232821613450342_905977269468103
1798853443720042,LIKE,2016-10-26 14:25:00,232821613450342_905977269468103
559804047549657,LIKE,2016-10-26 14:25:00,232821613450342_905977269468103
10209722135184061,LIKE,2016-10-26 14:25:00,232821613450342_905977269468103
10207678036297623,LIKE,2016-10-26 14:25:00,232821613450342_905977269468103
10210442579122431,LIKE,2016-10-26 14:25:00,232821613450342_905977269468103
10210672222549100,LIKE,2016-10-26 14:25:00,232821613450342_905977269468103
10207920601266355,LIKE,2016-10-26 14:25:00,232821613450342_905977269468103
10208707777043310,LIKE,2016-10-26 14:25:00,232821613450342_905977269468103
1163118067109440,LIKE,2016-10-26 14:25:00,232821613450342_905977269468103
324679714530549,LIKE,2016-10-26 14:25:00,232821613450342_905977269468103
1498983566795507,LIKE,2016-10-26 14:25:00,232821613450342_905977269468103
1204993272919683,LIKE,2016-10-26 14:25:00,232821613450342_905977269468103
1072492516120592,LIKE,2016-10-26 14:25:00,232821613450342_905977269468103
978818258870430,LIKE,2016-10-26 14:25:00,232821613450342_902258226506674
1798853443720042,LIKE,2016-10-26 14:25:00,232821613450342_902258226506674
553444171511384,LIKE,2016-10-26 14:25:00,232821613450342_902258226506674
10155367851959046,LIKE,2016-10-26 14:25:00,232821613450342_902258226506674
693065714177235,LIKE,2016-10-26 14:25:00,232821613450342_875616185837545
1136296823112904,LIKE,2016-10-26 14:25:00,232821613450342_875616185837545
296890107330361,LIKE,2016-10-26 14:25:00,232821613450342_875616185837545
1762841993948167,LIKE,2016-10-26 14:25:00,232821613450342_875616185837545
10210253268355486,LIKE,2016-10-26 14:25:00,232821613450342_875616185837545
978818258870430,LIKE,2016-10-26 14:25:00,232821613450342_875616185837545
1448077175208895,LIKE,2016-10-26 14:25:00,232821613450342_875616185837545
10211137789066281,LIKE,2016-10-26 14:25:00,232821613450342_875616185837545
1798853443720042,LIKE,2016-10-26 14:25:00,232821613450342_875616185837545
559804047549657,LIKE,2016-10-26 14:25:00,232821613450342_875616185837545
553444171511384,LIKE,2016-10-26 14:25:00,232821613450342_875616185837545
10207647437687245,LIKE,2016-10-26 14:25:00,232821613450342_875616185837545
1216853855001813,LIKE,2016-10-26 14:25:00,232821613450342_875616185837545
1326351874042491,LIKE,2016-10-26 14:25:00,232821613450342_875616185837545
10210672222549100,LIKE,2016-10-26 14:25:00,232821613450342_875616185837545
1698827373719516,LIKE,2016-10-26 14:25:00,232821613450342_875616185837545
1072492516120592,LIKE,2016-10-26 14:25:00,232821613450342_875616185837545
10209722135184061,LIKE,2016-10-26 14:25:00,232821613450342_875616185837545
1740797422856105,LIKE,2016-10-26 14:25:00,232821613450342_875616185837545
1722811691374341,LIKE,2016-10-26 14:25:00,232821613450342_875616185837545
1576888645670599,LIKE,2016-10-26 14:25:00,232821613450342_875616185837545
10207423337963747,LIKE,2016-10-26 14:25:00,232821613450342_875616185837545
10208712926278349,LIKE,2016-10-26 14:25:00,232821613450342_872190442846786
10206754529248250,LIKE,2016-10-26 14:25:00,232821613450342_872190442846786
978818258870430,LIKE,2016-10-26 14:25:00,232821613450342_872190442846786
10211137789066281,LIKE,2016-10-26 14:25:00,232821613450342_872190442846786
553444171511384,LIKE,2016-10-26 14:25:00,232821613450342_872190442846786
10207647437687245,LIKE,2016-10-26 14:25:00,232821613450342_872190442846786
10154201224673822,LIKE,2016-10-26 14:25:00,232821613450342_872190442846786
1740797422856105,LIKE,2016-10-26 14:25:00,232821613450342_872190442846786
998491790198778,LIKE,2016-10-26 14:25:00,232821613450342_872190442846786
10206311764975535,LIKE,2016-10-26 14:25:00,232821613450342_872190442846786
10207678036297623,LIKE,2016-10-26 14:25:00,232821613450342_872190442846786
860009707434459,LIKE,2016-10-26 14:25:00,232821613450342_872190442846786
1498983566795507,LIKE,2016-10-26 14:25:00,232821613450342_872190442846786
1221628834562253,LIKE,2016-10-26 14:25:00,232821613450342_872190442846786
10155367851959046,LIKE,2016-10-26 14:25:00,232821613450342_872190442846786
10208707777043310,LIKE,2016-10-26 14:25:00,232821613450342_872190442846786
10154397634135342,LIKE,2016-10-26 14:25:00,232821613450342_872190442846786
10207423337963747,LIKE,2016-10-26 14:25:00,232821613450342_872190442846786
1798853443720042,LIKE,2016-10-26 14:25:00,232821613450342_868988293167001
559804047549657,LIKE,2016-10-26 14:25:00,232821613450342_868988293167001
553444171511384,LIKE,2016-10-26 14:25:00,232821613450342_868988293167001
678349348994230,LIKE,2016-10-26 14:25:00,232821613450342_868988293167001
324679714530549,LIKE,2016-10-26 14:25:00,232821613450342_868988293167001
1204993272919683,LIKE,2016-10-26 14:25:00,232821613450342_868988293167001
1767375470190113,LIKE,2016-10-26 14:25:00,232821613450342_868988293167001
10155367851959046,LIKE,2016-10-26 14:25:00,232821613450342_868988293167001
1722811691374341,LIKE,2016-10-26 14:25:00,232821613450342_868988293167001
10208707777043310,LIKE,2016-10-26 14:25:00,232821613450342_868988293167001
1498983566795507,LIKE,2016-10-26 14:25:00,232821613450342_868988293167001
10207423337963747,LIKE,2016-10-26 14:25:00,232821613450342_868988293167001
1438465209512155,LIKE,2016-10-26 14:25:00,232821613450342_868988293167001
10207430912477149,LIKE,2016-10-26 14:25:00,232821613450342_867175306681633
978818258870430,LIKE,2016-10-26 14:25:00,232821613450342_867175306681633
1798853443720042,LIKE,2016-10-26 14:25:00,232821613450342_867175306681633
559804047549657,LIKE,2016-10-26 14:25:00,232821613450342_867175306681633
553444171511384,LIKE,2016-10-26 14:25:00,232821613450342_867175306681633
1807951272822964,LIKE,2016-10-26 14:25:00,232821613450342_867175306681633
10207678036297623,LIKE,2016-10-26 14:25:00,232821613450342_867175306681633
1195368730506832,LIKE,2016-10-26 14:25:00,232821613450342_867175306681633
10207332179363111,LIKE,2016-10-26 14:25:00,232821613450342_867175306681633
10210442579122431,LIKE,2016-10-26 14:25:00,232821613450342_867175306681633
1722811691374341,LIKE,2016-10-26 14:25:00,232821613450342_867175306681633
10207423337963747,LIKE,2016-10-26 14:25:00,232821613450342_867175306681633
544583302391059,LIKE,2016-10-26 14:25:00,232821613450342_867175306681633
889177787884308,LIKE,2016-10-26 14:25:00,232821613450342_867175306681633
10155367851959046,LIKE,2016-10-26 14:25:00,232821613450342_867175306681633
860009707434459,LIKE,2016-10-26 14:25:00,232821613450342_867175306681633
1212342458809738,LIKE,2016-10-26 14:25:00,232821613450342_867175306681633
1438465209512155,LIKE,2016-10-26 14:25:00,232821613450342_867175306681633
978818258870430,LIKE,2016-10-26 14:25:00,232821613450342_866353743430456
1285851088121488,LIKE,2016-10-26 14:25:00,232821613450342_866353743430456
1798853443720042,LIKE,2016-10-26 14:25:00,232821613450342_866353743430456
559804047549657,LIKE,2016-10-26 14:25:00,232821613450342_866353743430456
553444171511384,LIKE,2016-10-26 14:25:00,232821613450342_866353743430456
1213727938706803,LIKE,2016-10-26 14:25:00,232821613450342_866353743430456
10208982984164153,LIKE,2016-10-26 14:25:00,232821613450342_866353743430456
1157966467624236,LIKE,2016-10-26 14:25:00,232821613450342_866353743430456
